Date,Observers,Year,StudyYear,Site,Transect,Plot,Plant_ID,BGDensity,BGCover,ShrubCover,ForbCover,NGCover,PlotSlope,Aspect,Vegetative_culms,Reproductive_culms,Longestleaflength_cm,Total_Live_Culms,Notes,Latitude,Longitude,Elevation_ft,SiteDateTransectID,Prev_year_precip,MAP,MAT,Perc_dev,Deviation_mm,HerbCover,BGCover_log,BGDensity_log,Change_Reproductive_culms,Change_Total_Live_Culms,Change_BGDensity,Change_BGCover,Change_NGCover,Change_ForbCover,Change_HerbCover,Change_ShrubCover
2022-11-29T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_6,220,154,8.5,20,10,0,0.5,17.2,W,0,0,0,0,dead,32.215583333333335,-111.00808333333332,2805,36,244.38,276.04,20.9,-0.11469352267787285,-31.660000000000025,0.5,2.995732273553991,2.1400661634962708,0,0,-7,-30,-2.5,0,-2.5,-5
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_6,220,155,15.5,50,15,0,3,17.2,W,0,0,0,0,plant dead,32.215583333333335,-111.00808333333332,2805,19,360.76,276.04,20.9,0.306912041733082,84.71999999999997,3,3.912023005428146,2.740840023925201,-23,-25,6.375,0,1,-2,-1,-15
2022-11-29T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_6,220,155,8.5,20,10,0,0.5,17.2,W,0,0,0,0,dead,32.215583333333335,-111.00808333333332,2805,36,244.38,276.04,20.9,-0.11469352267787285,-31.660000000000025,0.5,2.995732273553991,2.1400661634962708,0,0,-7,-30,-2.5,0,-2.5,-5
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_6,220,156,15.5,50,15,0,3,17.2,W,0,0,0,0,plant dead,32.215583333333335,-111.00808333333332,2805,19,360.76,276.04,20.9,0.306912041733082,84.71999999999997,3,3.912023005428146,2.740840023925201,-4,-6,6.375,0,1,-2,-1,-15
2022-11-29T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_6,220,156,8.5,20,10,0,0.5,17.2,W,0,0,0,0,dead,32.215583333333335,-111.00808333333332,2805,36,244.38,276.04,20.9,-0.11469352267787285,-31.660000000000025,0.5,2.995732273553991,2.1400661634962708,0,0,-7,-30,-2.5,0,-2.5,-5
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_6,220,157,15.5,50,15,0,3,17.2,W,3,0,56,3,NA,32.215583333333335,-111.00808333333332,2805,19,360.76,276.04,20.9,0.306912041733082,84.71999999999997,3,3.912023005428146,2.740840023925201,-2,1,6.375,0,1,-2,-1,-15
2022-11-29T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_6,220,157,8.5,20,10,0,0.5,17.2,W,0,0,0,0,dead,32.215583333333335,-111.00808333333332,2805,36,244.38,276.04,20.9,-0.11469352267787285,-31.660000000000025,0.5,2.995732273553991,2.1400661634962708,0,-3,-7,-30,-2.5,0,-2.5,-5
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,158,6.875,80,0,1,0.5,15.6,W,7,15,122,22,plant directly below nail; no germ bag,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,8,12,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,158,3.875,65,0,0,0,15.6,W,19,4,81.4,23,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-11,1,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,159,6.875,80,0,1,0.5,15.6,W,11,9,127,20,plant directly below and left of nail,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,0,8,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,159,3.875,65,0,0,0,15.6,W,24,7,93.2,31,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-2,11,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,160,6.875,80,0,1,0.5,15.6,W,18,64,136,82,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,43,58,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,160,3.875,65,0,0,0,15.6,W,41,37,108.8,78,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-27,-4,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,161,6.875,80,0,1,0.5,15.6,W,1,0,72,1,no seed head,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,-2,-7,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,161,3.875,65,0,0,0,15.6,W,0,0,0,0,dead,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,0,-1,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,162,6.875,80,0,1,0.5,15.6,W,0,3,116,3,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,-32,-36,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,162,3.875,65,0,0,0,15.6,W,3,0,70.4,3,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-3,0,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,163,6.875,80,0,1,0.5,15.6,W,25,49,127.5,74,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,35,58,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,163,3.875,65,0,0,0,15.6,W,53,19,104.6,72,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-30,-2,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,164,6.875,80,0,1,0.5,15.6,W,8,17,124.5,25,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,14,20,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,164,3.875,65,0,0,0,15.6,W,12,16,103.8,28,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-1,3,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,165,3.4375,50,16,4,2,22.2,W,29,36,134,65,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,35,55,0.25,-20,2,3,5,16
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,165,3.875,65,0,0,0,15.6,W,67,19,99,86,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,-17,21,0.4375,15,-2,-4,-6,-16
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,166,6.875,80,0,1,0.5,15.6,W,5,6,98,11,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,-19,-18,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,166,3.875,65,0,0,0,15.6,W,7,6,80,13,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,0,2,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,167,6.875,80,0,1,0.5,15.6,W,11,8,126,19,plant directly uphill and left of nail,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,-3,-5,3.6875,10,0.5,0,0.5,0
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,221,167,3.875,65,0,0,0,15.6,W,22,16,86,38,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.174387269895637,1.3545456628053103,8,19,-3,-15,-0.5,-1,-1.5,0
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,168,3.4375,50,16,4,2,22.2,W,5,6,104,11,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,2,5,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,168,3,30,18,0,0,22.2,W,10,4,83.8,14,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-2,3,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,221,169,6.875,80,0,1,0.5,15.6,W,19,29,115,48,"likely combined two plants (previous count was 21 total culms, 7 reproductive culms)",32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,1.5,4.382026634673881,1.927891643552635,22,27,4.3125,35,0.5,0,0.5,-25
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,169,3,30,18,0,0,22.2,W,13,10,119,23,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-19,-25,-3.875,-50,-0.5,-1,-1.5,18
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,170,3.4375,50,16,4,2,22.2,W,23,66,131,89,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,59,63,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,170,3,30,18,0,0,22.2,W,58,58,116.6,116,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-8,27,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,171,3.4375,50,16,4,2,22.2,W,22,58,163,80,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,41,59,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,171,3,30,18,0,0,22.2,W,30,27,120.4,57,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-31,-23,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,172,3.4375,50,16,4,2,22.2,W,14,51,152,65,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,35,38,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,172,3,30,18,0,0,22.2,W,31,25,108.8,56,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-26,-9,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,174,3.4375,50,16,4,2,22.2,W,23,56,173,79,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,41,51,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,174,3,30,18,0,0,22.2,W,38,41,108.6,79,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-15,0,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,175,3.4375,50,16,4,2,22.2,W,6,6,106,12,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,1,3,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,175,3,30,18,0,0,22.2,W,6,7,87.6,13,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,1,1,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,176,3.4375,50,16,4,2,22.2,W,36,63,143,99,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,25,56,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,176,3,30,18,0,0,22.2,W,45,18,118.4,63,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-45,-36,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,222,177,3.4375,50,16,4,2,22.2,W,24,45,123,69,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,6,3.912023005428146,1.2347444629926896,13,28,0.875,5,2,3,5,-9
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,222,177,3,30,18,0,0,22.2,W,25,28,100.6,53,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,3.4011973816621555,1.0986122886681098,-17,-16,-0.4375,-20,-2,-4,-6,2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,178,4.75,90,12,2,1,19.4,W,4,24,131,28,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,22,18,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,178,3.5,55,10,0,0,19.4,W,8,2,110,10,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-22,-18,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,179,4.75,90,12,2,1,19.4,W,9,45,125.8,54,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,38,23,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,179,3.5,55,10,0,0,19.4,W,13,5,95.6,18,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-40,-36,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,180,4.75,90,12,2,1,19.4,W,6,28,139.4,34,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,17,17,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,180,3.5,55,10,0,0,19.4,W,5,1,70.4,6,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-27,-28,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,181,4.75,90,12,2,1,19.4,W,3,34,152.4,37,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,9,3,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,181,3.5,55,10,0,0,19.4,W,17,3,125.2,20,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-31,-17,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,182,4.75,90,12,2,1,19.4,W,10,19,140.2,29,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,10,4,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,182,3.5,55,10,0,0,19.4,W,21,4,87.6,25,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-15,-4,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,183,4.75,90,12,2,1,19.4,W,5,3,121,8,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,1,4,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,183,3.5,55,10,0,0,19.4,W,2,1,74.4,3,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-2,-5,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,184,4.75,90,12,2,1,19.4,W,20,32,150.4,52,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,27,39,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,184,3.5,55,10,0,0,19.4,W,28,35,135.4,63,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,3,11,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,185,4.75,90,12,2,1,19.4,W,12,36,148.6,48,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,29,30,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,185,3.5,55,10,0,0,19.4,W,13,11,109,24,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-25,-24,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,186,4.75,90,12,2,1,19.4,W,46,66,161.4,112,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,59,78,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,186,3.5,55,10,0,0,19.4,W,57,49,140.2,106,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-17,-6,-1.25,-35,-1,-2,-3,-2
2021-10-25T00:00:00Z,"KH, AK",2021,2,TumamocHill,5_4,223,187,4.75,90,12,2,1,19.4,W,40,43,156.4,83,NA,32.214983333333336,-111.00876666666667,2703,20,375.12,276.22,20.9,0.35804793280718256,98.89999999999998,3,4.499809670330265,1.55814461804655,26,45,1.3125,30,1,1,2,-8
2022-11-28T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_4,223,187,3.5,55,10,0,0,19.4,W,55,19,122.4,74,NA,32.214983333333336,-111.00876666666667,2703,37,244.42,276.22,20.9,-0.11512562450220852,-31.80000000000004,0,4.007333185232471,1.252762968495368,-24,-9,-1.25,-35,-1,-2,-3,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,188,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-8,-10,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,189,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-11,-15,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,193,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-22,-26,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,194,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-21,-21,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,195,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-17,-35,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,196,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-12,-18,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,257,197,11.375,50,9,5,5,31.6,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,10,3.912023005428146,2.431417964837014,-10,-20,7.9375,25,4.5,4.5,9,-6
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,198,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-15,-17,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,199,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-37,-41,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,200,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-5,-6,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,201,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-38,-49,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,202,10.125,35,23,0,6,25,S,10,2,105.2,12,NA,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-7,2,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,203,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-19,-22,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,204,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-53,-69,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,205,10.125,35,23,0,6,25,S,18,6,98.6,24,NA,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-1,16,7.625,10,5.5,0,5.5,-2
2021-10-26T00:00:00Z,"KH, AK",2021,2,TumamocHill,4_3,258,206,10.125,35,23,0,6,25,S,0,0,0,0,plant dead,32.21106833333333,-111.00449,3063,21,373.68,274.91,20.9,0.3592812193081371,98.76999999999998,6,3.5553480614894135,2.315007612992603,-18,-20,7.625,10,5.5,0,5.5,-2
